"PolymerClass","subClassOf","Matrix and Filler Properties"
"PolymerClass","subClassOf","Matrix Properties"
"PolymerPlasticType","subClassOf","Matrix and Filler Properties"
"PolymerPlasticType","subClassOf","Matrix Properties"
"PolymerType","subClassOf","Matrix and Filler Properties"
"PolymerType","subClassOf","Matrix and PST Properties"
"PolymerType","subClassOf","Matrix Properties"
"Matrix and PST Properties","subClassOf","Matrix Properties"
"Matrix and Filler Properties","subClassOf","Matrix Properties"
"Matrix Properties","subClassOf","Matrix and PST Properties"
"Matrix Properties","subClassOf","Matrix and Filler Properties"
"Tacticity","subClassOf","Matrix Properties"
"Tacticity","subClassOf","Matrix and PST Properties"
"ConstitutionalUnit","subClassOf","Matrix and PST Properties"
"ConstitutionalUnit","subClassOf","Matrix Properties"
"ComponentCompositionWeightFraction","subClassOf","Shared Physical Properties"
"ComponentCompositionVolumeFraction","subClassOf","Shared Physical Properties"
"SpecificSurfaceArea","hasQuantity","Value"
"SpecificSurfaceArea","hasQuantity","Quantity"
"SpecificSurfaceArea","subClassOf","PhysicalProperty"
"SpecificSurfaceArea","subClassOf","Matrix and Filler Properties"
"SpecificSurfaceArea","subClassOf","Filler Properties"
"TotalSurfaceArea","hasQuantity","Value"
"TotalSurfaceArea","hasQuantity","Unit"
"TotalSurfaceArea","subClassOf","PhysicalProperty"
"TotalSurfaceArea","subClassOf","Matrix and Filler Properties"
"TotalSurfaceArea","subClassOf","Filler Properties"
"ParticleDiameter","hasQuantity","Unit"
"ParticleDiameter","subClassOf","PhysicalProperty"
"ParticleDiameter","subClassOf","Matrix and Filler Properties"
"ParticleDiameter","subClassOf","Filler Properties"
"ParticleDiameter","hasQuantity","Quantity"
"ParticleDiameter","hasQuantity","Value"
"Density","hasQuantity","Unit"
"Density","hasQuantity","Quantity"
"Density","hasQuantity","Value"
"Density","subClassOf","PhysicalProperty"
"Density","subClassOf","Shared Physical Properties"
"NonSphericalShapeLength","hasQuantity","Unit"
"NonSphericalShapeLength","hasQuantity","Quantity"
"NonSphericalShapeLength","subClassOf","PhysicalProperty"
"NonSphericalShapeLength","subClassOf","Matrix and Filler Properties"
"NonSphericalShapeLength","subClassOf","Filler Properties"
"NonSphericalShapeWidth","hasQuantity","Value"
"NonSphericalShapeWidth","subClassOf","PhysicalProperty"
"NonSphericalShapeWidth","subClassOf","Matrix and Filler Properties"
"NonSphericalShapeWidth","subClassOf","Filler Properties"
"NonSphericalShapeDepth","hasQuantity","Unit"
"NonSphericalShapeDepth","hasQuantity","Quantity"
"NonSphericalShapeDepth","subClassOf","PhysicalProperty"
"NonSphericalShapeDepth","subClassOf","Matrix and Filler Properties"
"NonSphericalShapeDepth","subClassOf","Filler Properties"
"AspectRatio","subClassOf","PhysicalProperty"
"AspectRatio","subClassOf","Matrix and Filler Properties"
"AspectRatio","subClassOf","Filler Properties"
"PSTPopulationDensity","hasQuantity","Quantity"
"PSTPopulationDensity","subClassOf","Particle Surface Treatment (PST) Properties"
"PSTPopulationDensity","subClassOf","Matrix and PST Properties"
"PSTPopulationDensity","subClassOf","PhysicalProperty"
"MolecularWeight","hasQuantity","Unit"
"MolecularWeight","hasQuantity","Value"
"MolecularWeight","hasQuantity","Quantity"
"MolecularWeight","subClassOf","PhysicalProperty"
"MolecularWeight","subClassOf","Matrix and Filler Properties"
"MolecularWeight","subClassOf","Matrix and PST Properties"
"MolecularWeight","subClassOf","Shared Properties"
"MolecularWeight","subClassOf","Matrix Properties"
"Polydispersity","subClassOf","PhysicalProperty"
"Polydispersity","subClassOf","Matrix and Filler Properties"
"Polydispersity","subClassOf","Matrix Properties"
"Polydispersity","subClassOf","Matrix and PST Properties"
"Viscosity","hasQuantity","Value"
"Viscosity","hasQuantity","Quantity"
"Viscosity","subClassOf","PhysicalProperty"
"Viscosity","subClassOf","Matrix and Filler Properties"
"Viscosity","subClassOf","Matrix and PST Properties"
"Viscosity","subClassOf","Shared Physical Properties"
"CrystalPhase","subClassOf","PhysicalProperty"
"CrystalPhase","subClassOf","Matrix and Filler Properties"
"Hardener","subClassOf","Matrix and PST Properties"
"Hardener","subClassOf","Matrix Properties"
"Hardener","subClassOf","Matrix and Filler Properties"
"Hardener","subClassOf","PhysicalProperty"
"Additive","hasQuantity","Value"
"Additive","hasQuantity","Quantity"
"Additive","hasQuantity","Unit"
"Additive","subClassOf","PhysicalProperty"
"Additive","subClassOf","Matrix and Filler Properties"
