"TensileCreepModulus","subClassOf","TensileCreep"
"TensileCreepStrain","subClassOf","TensileCreep"
"TensileCreepCompliance","subClassOf","TensileCreep"
"TensileCreepRecovery","subClassOf","TensileCreep"
"TensileCreepRuptureTime","subClassOf","TensileCreep"
"TensileCreepRuptureStrength","subClassOf","TensileCreep"
"TensileCreep","subClassOf","ViscoelasticProperty"
"TensileCreepModulus","subClassOf","ViscoelasticProperty"
"TensileCreepStrain","subClassOf","ViscoelasticProperty"
"TensileCreepCompliance","subClassOf","ViscoelasticProperty"
"TensileCreepRecovery","subClassOf","ViscoelasticProperty"
"TensileCreepRuptureTime","subClassOf","ViscoelasticProperty"
"TensileCreepRuptureStrength","subClassOf","ViscoelasticProperty"
"ViscoelasticProperty","subClassOf","PhysicalProperty"
"PhysicalProperty","subClassOf","Property"
