"Reference","hasTitle","xsd:string"
"Reference","hasPublicationYear","xsd:gYear"
"Reference",":pmid","rdfs:Literal"
"Reference",":doi","rdfs:Literal"
"Reference","hasJournal","Journal"
"Journal","asString","xsd:string"
"Reference",":volume","rdfs:Literal"
"Reference",":issue","rdfs:Literal"
"Reference",":pageStart","rdfs:Literal"
"Reference","hasAuthor","Author"
"Author","asString","xsd:string"
"Reference",":issn","rdfs:Literal"
"Reference","hasArXivID","ArXivID"
"ArXivID","asString","xsd:string"
"Reference","hasLiteratureType","LiteratureTypes"
"Reference","hasWebsite","xsd:anyURI"
"Reference","dcterms:publisher","Publisher"
"Publisher","asString","xsd:string"
"Reference","subClassOf","Node"
