"Reference","hasTitle","Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics"
"Reference","dcterms:publisher","Springer Science+Business Media, LLC"
"Reference",":pmid","10.1007/s10853-006-0413-0"
"Reference","hasAuthor","Mihir Roy, J. Keith Nelson, R. K. MacCrone, L. S. Schadler"
"Reference",":issn","xsd:string"
"Reference","hasLiteratureType","JournalArticle"
"Reference","hasWebsite","http://dx.doi.org/10.1007/s10853-006-0413-0"
"Reference","hasPublicationYear","2007"
"Reference","subClassOf","Node"
"Reference",":pageStart","xsd:string"
"Reference",":pageEnd","xsd:string"
"Reference","hasArXivID","ArXivID"
"Reference","hasJournal","J Mater Sci"
"Reference","hasVolume","42"
"Reference",":issue","xsd:string"
"Reference","hasDOI","10.1007/s10853-006-0413-0"
