"J Mater Sci (2007) 42:3789–3799","hasTitle","Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics"
"J Mater Sci (2007) 42:3789–3799","hasPublicationYear","2007"
"J Mater Sci (2007) 42:3789–3799",":doi","10.1007/s10853-006-0413-0"
"J Mater Sci (2007) 42:3789–3799",":volume","42"
"J Mater Sci (2007) 42:3789–3799",":pageStart","3789"
"J Mater Sci (2007) 42:3789–3799",":pageEnd","3799"
"J Mater Sci (2007) 42:3789–3799","hasAuthor","Mihir Roy"
"J Mater Sci (2007) 42:3789–3799","hasAuthor","J. Keith Nelson"
"J Mater Sci (2007) 42:3789–3799","hasAuthor","R. K. MacCrone"
"J Mater Sci (2007) 42:3789–3799","hasAuthor","L. S. Schadler"
"J Mater Sci (2007) 42:3789–3799","hasJournal","J Mater Sci"
"J Mater Sci (2007) 42:3789–3799","dcterms:publisher","Springer Science+Business Media, LLC"
"Mihir Roy","asString","Mihir Roy"
"J. Keith Nelson","asString","J. Keith Nelson"
"R. K. MacCrone","asString","R. K. MacCrone"
"L. S. Schadler","asString","L. S. Schadler"
"J Mater Sci","asString","J Mater Sci"
"Springer Science+Business Media, LLC","asString","Springer Science+Business Media, LLC"
