"XLPE","hasCitation","Citation"
"Citation","subClassOf","Reference"
"Citation","hasType","CitationTypes"
"XLPE","hasReference","nanoscale silica"
"nanoscale silica","hasReference","XLPE"
"XLPE","hasReference","micron scale filler"
"micron scale filler","hasReference","XLPE"
"nanoscale silica","hasReference","cross-linked low density polyethylene"
"cross-linked low density polyethylene","hasReference","nanoscale silica"
"nanoscale silica","hasReference","tetraethoxyvinylsilane"
"tetraethoxyvinylsilane","hasReference","nanoscale silica"
"nanoscale silica","hasReference","n-(2-aminoethyl) 3-aminopropyltrimethoxysilane"
"n-(2-aminoethyl) 3-aminopropyltrimethoxysilane","hasReference","nanoscale silica"
"nanoscale silica","hasReference","hexamethyldisilazane"
"hexamethyldisilazane","hasReference","nanoscale silica"
"XLPE","hasReference","oxygen"
"oxygen","hasReference","XLPE"
"XLPE","hasReference","defects"
"defects","hasReference","XLPE"
"XLPE","hasReference","crystalline structure"
"crystalline structure","hasReference","XLPE"
