"J Mater Sci","isMeasuredUnderCondition","2007"
"J Mater Sci","isMeasuredUnderCondition","42:3789–3799"
"Mihir Roy","subClassOf","J. Keith Nelson"
"J. Keith Nelson","subClassOf","R. K. MacCrone"
"R. K. MacCrone","subClassOf","L. S. Schadler"
"L. S. Schadler","subClassOf","Rensselaer Polytechnic Institute"
"XLPE","subClassOf","base polymer"
"nano-TiO 2","subClassOf","epoxy resin"
"titania","subClassOf","LDPE"
"nano-TiO 2","subClassOf","LDPE"
"silica","subClassOf","cross-linked low density polyethylene"
"silica","subClassOf","XLPE"
"XLPE","subClassOf","high-voltage cables"
"silica","subClassOf","surface treatments"
"TES","subClassOf","vinylsilane"
"AEAPS","subClassOf","silane"
"HMDS","subClassOf","silane"
"silica","subClassOf","micron scale fillers"
"silica","subClassOf","nanoscale fillers"
"XLPE","subClassOf","commercial material"
"XLPE","subClassOf","antioxidants"
"XLPE","subClassOf","dicumyl peroxide"
"DCP","subClassOf","cross-linking agent"
"XLPE","subClassOf","cross-linked matrix"
"untreated silica","subClassOf","oxygen radicals"
"AEAPS","subClassOf","polar molecules"
"HMDS","subClassOf","polar molecules"
"TES","subClassOf","non-polar molecules"
"TES","subClassOf","covalent bonding"
"untreated silica","subClassOf","oxygen defect concentration"
"untreated silica","subClassOf","quasi-conductive layer"
"TES","subClassOf","deep trap sites"
"AEAPS","subClassOf","deep trap sites"
"HMDS","subClassOf","deep trap sites"
"XLPE","subClassOf","onset field"
