"XLPE","hasProperty","BreakdownStrength: 270 kV/mm"
"XLPE","hasProperty","VoltageEndurance: High"
"XLPE","hasComponent","NanoscaleSilica"
"NanoscaleSilica","hasComponent","XLPE"
"NanoscaleSilica","hasProperty","BreakdownStrength: High"
"NanoscaleSilica","hasProperty","VoltageEndurance: High"
"NanoscaleSilica","hasCalorimetryCharacteristic","DispersedPhase"
"MicronScaleFiller","hasProperty","BreakdownStrength: Low"
"MicronScaleFiller","hasProperty","VoltageEndurance: Low"
"NanoscaleSilica","hasCalorimetryCharacteristic","ScatteringCenters"
"UntreatedNanoscaleSilica","hasProperty","OxygenDefectConcentration: High"
"FunctionalizedNanoscaleSilica","hasProperty","OnsetFieldForChargeInjection: High"
"FunctionalizedNanoscaleSilica","hasProperty","TrapDepth: Deep"
"FunctionalizedNanoscaleSilica","hasProperty","ChargeInjectionResistance: High"
