"Reference","hasTitle","Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics"
"Reference","hasPublicationYear","2007"
"Reference",":pmid","10.1007/s10853-006-0413-0"
"Reference","hasAuthor","M. Roy, J. K. Nelson, R. K. MacCrone, L. S. Schadler"
"Reference","dcterms:publisher","Springer Science+Business Media, LLC"
"Reference",":pageEnd","3799"
"Reference","subClassOf","Node"
"Reference","hasArXivID","ArXivID"
"Reference","hasLiteratureType","Journal article"
"Reference","hasWebsite","xsd:anyURI"
"Reference","hasJournal","Journal"
"Reference","issn","rdfs:Literal"
"Reference",":volume","rdfs:Literal"
"Reference",":doi","rdfs:Literal"
