"ComputationalProcess","hasNotes","The incorporation of silica nanoparticles into polyethylene has been shown to increase the breakdown strength significantly compared to composites with micron scale fillers."
"ComputationalProcess","hasNotes","Additionally, the voltage endurance of the nanocomposites is two orders of magnitude higher than that of the base polymer."
"ComputationalProcess","hasNotes","The most significant difference between micron-scale and nano-scale fillers is the large interfacial area in nanocomposites."
"ComputationalProcess","hasNotes","Because the interfacial region (interaction zone) is likely to be pivotal in controlling properties, this paper compares the behavior of nanoscale silica/cross-linked low density polyethylene nanocomposites with several silica surface treatments."
"ComputationalProcess","hasNotes","In addition to breakdown strength and voltage endurance, dielectric spectroscopy, absorption current measurements, and thermally stimulated current determinations (TSC) were performed to elucidate the role of the interface."
"ComputationalProcess","hasNotes","It was found that a reduction in the mobility in nanocomposites as well as a change in the defect size may be key to explaining the improvement in the properties."
"ComputationalProcess","hasNotes","The particles and polyethylene were melt mixed until the aggregate size was less than 100 nm as measured using scanning electron microscopy."
"ComputationalProcess","hasNotes","All the composites were loaded with 5 wt% of nanoparticles."
"ComputationalProcess","hasNotes","The details of sample formulations are discussed in [15]."
"ComputationalProcess","hasNotes","In brief, the particles were vacuum dried for 24 h immediately prior to compounding."
"ComputationalProcess","hasNotes","All samples were created by hot pressing, and then allowed to cool slowly to room temperature, keeping the pressure constant."
"ComputationalProcess","hasNotes","The samples were post-cured under vacuum which is important since cross-linking byproducts may otherwise affect the electrical properties."
"ComputationalProcess","hasNotes","The samples meant for electrical testing were metallized with 150 A [˚ ] of sputtered gold."
"ComputationalProcess","hasNotes","Melt processing and post-cure annealing are likely to mitigate the presence of pre-existing electric charge."
"ComputationalProcess","hasNotes","Electron Paramagnetic Resonance (EPR) spectra were used to detect differences in the particle defect density as a function of surface treatment and composite compounding."
"ComputationalProcess","hasNotes","All the powdered silica samples and composites (cryo-crushed) were measured using a Bruker ER 042 EPR spectrometer."
"ComputationalProcess","hasNotes","In the simplest case, the resonance condition is given by: Hm ¼ gbH; ð1Þ where H is the magnetic field, b is the Bohr magneton, and m is the frequency of the microwave radiation, and g is the Lande factor."
"ComputationalProcess","hasNotes","For a spin only electron, g = 2.0023."
"ComputationalProcess","hasNotes","The magnetic field was measured using a Walker Hall probe Tesla meter, the instrument being set at one value using the resonance of diphenyl picryl hydrazyl (dpph), which has a g value of 2.0034, as a standard."
"ComputationalProcess","hasNotes","The magnetic field values are accurate to within 0.01%."
"ComputationalProcess","hasNotes","The spectrometer measures the derivative of the absorption at X-band, the frequency, being in the range 9.77 GHz."
"ComputationalProcess","hasNotes","We show the derivative spectrum of untreated silica nanoparticles (Fig. 2). This spectrum is typical of all spectra obtained from our different samples."
"ComputationalProcess","hasNotes","The overall magnitude in the spectra obtained varies between differently treated specimens."
"ComputationalProcess","hasNotes","Subtle differences in spectral shape are also exhibited."
