"TensileCreepModulus","subClassOf","TensileCreep"
"TensileCreepStrain","subClassOf","TensileCreep"
"TensileCreepCompliance","subClassOf","TensileCreep"
"TensileCreepRecovery","subClassOf","TensileCreep"
"TensileCreepRuptureTime","subClassOf","TensileCreep"
"TensileCreepRuptureStrength","subClassOf","TensileCreep"
"CompressiveCreepRuptureStrength","subClassOf","CompressiveCreep"
"CompressiveCreepRuptureTime","subClassOf","CompressiveCreep"
"CompressiveCreepStrain","subClassOf","CompressiveCreep"
"FlexuralCreepRuptureStrain","subClassOf","FlexuralCreep"
"FlexuralCreepRuptureTime","subClassOf","FlexuralCreep"
"FlexuralCreepRuptureStrength","subClassOf","FlexuralCreep"
"TensileCreepModulus","subClassOf","ViscoelasticProperty"
"TensileCreepCompliance","subClassOf","ViscoelasticProperty"
"TensileCreepStrain","subClassOf","ViscoelasticProperty"
"TensileCreepRecovery","subClassOf","ViscoelasticProperty"
"TensileCreepRuptureTime","subClassOf","ViscoelasticProperty"
"TensileCreepRuptureStrength","subClassOf","ViscoelasticProperty"
"CompressiveCreepRuptureStrength","subClassOf","ViscoelasticProperty"
"CompressiveCreepRuptureTime","subClassOf","ViscoelasticProperty"
"CompressiveCreepStrain","subClassOf","ViscoelasticProperty"
"FlexuralCreepRuptureStrain","subClassOf","ViscoelasticProperty"
"FlexuralCreepRuptureTime","subClassOf","ViscoelasticProperty"
"FlexuralCreepRuptureStrength","subClassOf","ViscoelasticProperty"
"TensileCreep","subClassOf","ViscoelasticProperty"
"CompressiveCreep","subClassOf","ViscoelasticProperty"
"FlexuralCreep","subClassOf","ViscoelasticProperty"
"ViscoelasticProperty","subClassOf","PhysicalProperty"
"PhysicalProperty","subClassOf","Property"
