"Subject","Citation","CitationTypes"
"Citation","Mihir Roy et al.","Reference"
"Citation","Roy M.;Nelson JK.;MacCrone RK.;Schadler LS.;;Journal of materials science (2007);Citation","H Citation Types"
"Citation","Mohamed El-Sayed et al.","Reference"
"Subject","Citation","Reference"
"J Mater Sci","Mohamed El-Sayed et al.","Reference;Mihir Roy J Keith Nelson R. K MacCrone L. S Schadler Royal Society of Chemistry Journals"
"Citation","Ted E.Demirel Jr.;Journal of Material Sciences (2007);Citation","H Citation Types"
"Subject","Citation","Reference"
"J Mater Sci","Mohamed El-Sayed et al.","Citation;Royal Soc Chem J citation types in RSC journals and others;Mihir Roy J Keith Nelson R. K MacCrone L. S Schadler Journal of Materials Science (2007)"
"Citation","Ted E.Demirel Jr.;Polymer materials science engineering references","Royal Society Chemical Journals"
"Citation","Ted E.Demirel Jr.;Polymer materials science engineering references","Royal Society Chemical Journals"
"Citation","Ted E.Demirel Jr.;Polymer materials science engineering references","Royal Society Chemical Journals"
